,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
t109,0.246941939,0.18190448,0.463504374,0.47208634,0.431937456,0.2699669,0.363036305,0.180396765,0.271515548,0.101739757,0.282073706,0.11566814,0.133313462,0.212075204,0.268829316,0.809557676,0.640463769,0.760471761,0.428563148,0.217266425,0.180681348,0.412770957,0.894614637,0.495995939,0.412663847,0.9803918,0.453946084,0.466421813,0.533764899,0.628044307,0.837083757,0.398903102,0.248149619,0.23235178,0.273155659,0.247190505,0.529485285,0.391075402,0.562584341,0.457523733,0.489262164,0.780199349,0.228962004,0.237047121,0.18338111,0.148013175,0.158811346,0.305292159,0.509967804,0.261313349,0.390416533,0.160412446,0.242930204,0.150584757,0.339141518,0.130059794,0.330625206,0.282073706,0.162158519,0.382059246,0.12734367,0.219650462,0.248404831,0.141570866,0.192446128,0.315991372,0.269206047,0.089700162,0.180737153,0.101877376,0.168190315,0.153267518,0.262804657,0.253085136,0.245158583,0.271515548,0.190366328,0.241847485,1.071037531,0.240381777,0.164503172,0.221984655,0.34766075,0.164702103,0.343158931,0.236388758,0.155960962,0.149265751,0.142704368,0.142494336,0.136918634,0.147178069,0.141513929,0.144236326,0.150663644,0.143582225,0.149658784,0.175993711,0.17796886,0.145504564,0.154690787,0.159963891,0.201278478,0.23098202,0.160462275,0.189584926,0.281334132,0.253640383,0.291737467,0.292692304,0.248658061,0.146957055,0.295912385,0.218510658,0.234304145,0.116289042,0.174645826,0.17383264,0.201489687,0.782682061,0.149796277,0.144249991,0.119262807,0.145483062,0.124572404,0.144116133
t110,0.239414304,0.182581231,0.471885383,0.471395075,0.440272957,0.267243981,0.349199206,0.184820145,0.273313195,0.101907849,0.287997097,0.11512769,0.131789699,0.209923208,0.265928924,0.818816125,0.64582938,0.753805995,0.427909493,0.211521968,0.185654908,0.431244493,0.898679018,0.506905437,0.404789865,0.954231262,0.438913405,0.452010751,0.536661327,0.644704401,0.797579706,0.417624712,0.247292176,0.228533745,0.273080647,0.24885197,0.518392026,0.393565387,0.561987042,0.452970296,0.4928765,0.769317925,0.224119768,0.239525244,0.183539361,0.151788801,0.160568625,0.302646011,0.49234131,0.271939278,0.376452506,0.155437022,0.236449063,0.155130088,0.338606775,0.128191188,0.333665222,0.287997097,0.16043438,0.381839275,0.128326014,0.219194159,0.246480435,0.143437892,0.189242691,0.316907138,0.268422484,0.090215825,0.174321666,0.098560512,0.167087033,0.153476626,0.252379149,0.242191464,0.244426623,0.273313195,0.189626843,0.240428656,1.08640492,0.238032475,0.164538547,0.221230492,0.345975071,0.165145352,0.337009102,0.231472462,0.155732557,0.149617195,0.143188238,0.141779214,0.1363177,0.147806138,0.142371848,0.146046013,0.150414839,0.145045564,0.149826035,0.177731872,0.178656876,0.14695026,0.154375955,0.15958941,0.200617924,0.232413337,0.158495039,0.191853479,0.290674269,0.256598353,0.293872774,0.289739698,0.253062785,0.15131484,0.293946832,0.215179235,0.23253262,0.115995549,0.176791742,0.174773186,0.211846098,0.625850797,0.147971466,0.144654661,0.118241757,0.143725216,0.126325354,0.144601107
t111,0.232097581,0.183694288,0.480403572,0.470704645,0.44874832,0.261948168,0.34477976,0.189295933,0.275118619,0.102076039,0.294003367,0.114199691,0.130430579,0.207885668,0.263272494,0.821363151,0.651242793,0.747206688,0.427256703,0.20542559,0.191151783,0.449853152,0.902766049,0.520035744,0.398232698,0.924915016,0.42500934,0.437994927,0.53707695,0.661834419,0.760233164,0.437084079,0.246378168,0.22475189,0.272985816,0.24984476,0.496896714,0.398453176,0.565531135,0.443259567,0.496564239,0.738716841,0.219335854,0.241966158,0.182878658,0.156308487,0.162919655,0.300015926,0.47528097,0.282840312,0.362888634,0.150528952,0.230070516,0.159733146,0.338072568,0.126332581,0.336725861,0.294003367,0.158718362,0.381619394,0.129311144,0.218738377,0.24456507,0.145314753,0.186066046,0.317824841,0.267640382,0.090732284,0.168014929,0.095276237,0.165987104,0.153685883,0.242211461,0.231582299,0.243696019,0.275118619,0.188888758,0.239014789,1.102062941,0.235986352,0.164573908,0.22047773,0.344295591,0.165589169,0.330941528,0.226615801,0.155504316,0.149968937,0.143672749,0.141065493,0.135717779,0.148435339,0.143231794,0.147864908,0.150166214,0.146514922,0.14999336,0.179478183,0.179346204,0.148401827,0.154061347,0.159215316,0.199958488,0.233849779,0.156538382,0.194135636,0.303921074,0.254896522,0.295873106,0.2913028,0.259798318,0.165416911,0.293892145,0.201818228,0.238956034,0.1181527,0.18123886,0.175131038,0.224192113,0.519813478,0.145848632,0.143899843,0.116045661,0.141900375,0.127693176,0.145161346
t112,0.224912003,0.184810653,0.489062101,0.470015228,0.457367003,0.256541759,0.341029733,0.193825185,0.276931703,0.102244295,0.300094277,0.113274202,0.129076689,0.205858752,0.260632902,0.823919654,0.656704545,0.740672886,0.426604778,0.199423626,0.196729228,0.467365265,0.898024738,0.5334903,0.391763151,0.89670527,0.412246704,0.424358428,0.532996833,0.679454327,0.730060875,0.455594391,0.245410845,0.221005663,0.272834659,0.246537611,0.476233989,0.403390765,0.569097698,0.433731407,0.500277579,0.709482968,0.213763967,0.244421825,0.182219133,0.16088514,0.165285856,0.297401637,0.458759874,0.294027418,0.34970814,0.14568682,0.223792017,0.164395019,0.337539077,0.124483816,0.339807272,0.300094277,0.157010362,0.381399542,0.130299032,0.218283132,0.24265866,0.147201493,0.182915896,0.318744361,0.26685974,0.091249563,0.161814138,0.092024073,0.164890394,0.153895244,0.232292071,0.221246794,0.242966697,0.276931703,0.188152105,0.237605855,1.118019342,0.2339506,0.164609268,0.219726428,0.34262234,0.166033521,0.324954659,0.221817628,0.155276194,0.150321037,0.144157901,0.140353233,0.135118917,0.149065629,0.144093826,0.149693057,0.149917752,0.147990346,0.150160804,0.181232661,0.180036813,0.14985925,0.153747037,0.158841595,0.199300215,0.235291362,0.154592171,0.196431503,0.317582011,0.253201663,0.297882676,0.292871535,0.266644955,0.180081397,0.293837428,0.188904345,0.2454831,0.120323494,0.183762416,0.175072804,0.248860016,0.435809255,0.143042728,0.143450737,0.113264836,0.140002355,0.126224786,0.145612106
t113,0.217347294,0.18513298,0.487591505,0.463899046,0.468783706,0.251205146,0.337310433,0.198213488,0.281774461,0.102427766,0.304160237,0.112407625,0.127813905,0.204891115,0.258589,0.834830105,0.656594634,0.74332428,0.424517542,0.194041461,0.196193412,0.484547198,0.852285922,0.545558035,0.3858248,0.87261647,0.399953753,0.422220737,0.527765572,0.690966904,0.710075557,0.47164312,0.244440898,0.217787772,0.27090618,0.242329344,0.457153529,0.408233076,0.57305336,0.424456507,0.503589034,0.683431327,0.206305355,0.246634036,0.178344518,0.164450645,0.167130813,0.298677564,0.44890359,0.29961583,0.345227629,0.143181592,0.217051148,0.176008284,0.341197401,0.123547979,0.341219008,0.304160237,0.155679852,0.383040518,0.130618498,0.214018434,0.242245898,0.148545101,0.180803671,0.315327555,0.259327799,0.091110922,0.158722848,0.089842297,0.164933994,0.153524935,0.225455627,0.210087955,0.239192337,0.281774461,0.187416911,0.236577585,1.134223342,0.231925115,0.164644644,0.219022617,0.340470016,0.16647841,0.319813639,0.220252693,0.155048236,0.150673494,0.144643724,0.139642388,0.134521037,0.149697006,0.14495796,0.151530534,0.149669483,0.149471834,0.150328279,0.182995379,0.180728659,0.151322633,0.153432995,0.158468261,0.198643029,0.236738116,0.152656391,0.198741227,0.331676871,0.25151372,0.299901634,0.294446081,0.273605555,0.1953426,0.293782711,0.176415488,0.252116412,0.122508012,0.180880174,0.175256267,0.289628267,0.373961598,0.139429539,0.143426582,0.112013735,0.138081715,0.122091234,0.145958722
t114,0.208691001,0.183477551,0.471419156,0.450069845,0.484466881,0.245937005,0.333621293,0.198634714,0.290557086,0.102708876,0.305592328,0.111687981,0.126775876,0.206630141,0.258853495,0.880644441,0.649677038,0.757368863,0.42069459,0.192035064,0.181646243,0.502307951,0.786017597,0.550137699,0.381917447,0.862680852,0.387964755,0.424840331,0.522583723,0.692955673,0.718987584,0.477909952,0.243473798,0.21531269,0.268664718,0.238164231,0.45546031,0.409988314,0.584982157,0.416942835,0.497807562,0.698839605,0.198987335,0.247988015,0.164022982,0.164450973,0.167181164,0.30096066,0.447903365,0.297861993,0.351410419,0.143558592,0.209730729,0.197155789,0.350267291,0.123753361,0.340506345,0.305592328,0.154818848,0.387051076,0.130093172,0.205100253,0.243710861,0.149195105,0.17997539,0.306569636,0.243719861,0.09014675,0.159450293,0.088980265,0.166416004,0.152426228,0.222287208,0.197912008,0.231680453,0.290557086,0.191616267,0.236109078,1.147944331,0.229909748,0.165248796,0.218879983,0.337611884,0.166923836,0.315859467,0.22343789,0.155397668,0.150431365,0.14453724,0.140855819,0.134605527,0.14944838,0.145327374,0.150985554,0.149479613,0.148879439,0.150892437,0.182933807,0.180470392,0.152184308,0.153324872,0.160113528,0.19877544,0.236281514,0.154316112,0.197275624,0.346226573,0.249832764,0.30193001,0.296026349,0.280682951,0.211237729,0.293728024,0.164331004,0.258858472,0.124706395,0.173543707,0.176096946,0.332575411,0.328741312,0.135852814,0.143909767,0.113687716,0.136065826,0.119801484,0.147817284
t115,0.200223014,0.181829363,0.455733895,0.436605781,0.500630915,0.240736082,0.329962015,0.199056402,0.299522758,0.102990232,0.307029158,0.110969864,0.12574096,0.208376974,0.25911814,0.929547668,0.642837048,0.771716952,0.416900843,0.190039143,0.167641178,0.520677149,0.713276744,0.554755032,0.378041953,0.852881253,0.376268417,0.427473813,0.521800399,0.683652759,0.728024662,0.484252661,0.242581129,0.213692382,0.266435295,0.234041616,0.453772664,0.41174978,0.597162664,0.409541845,0.49208805,0.714631438,0.191806033,0.249346435,0.150239304,0.164451301,0.1672315,0.303255796,0.446904987,0.296115279,0.357677281,0.143935993,0.202545211,0.219537258,0.359519571,0.123958856,0.339794844,0.307029158,0.153959841,0.39109543,0.129568622,0.196382672,0.245181158,0.149846286,0.179148957,0.297983259,0.228688613,0.089185387,0.160179138,0.088120483,0.16790399,0.151330844,0.219143897,0.186110318,0.224306777,0.299522758,0.200349599,0.235641181,1.16119194,0.227907166,0.166360855,0.219565332,0.334771574,0.167374253,0.311940283,0.226648912,0.155865833,0.150067806,0.144309551,0.142469749,0.13482976,0.149019867,0.145595476,0.149954364,0.149301752,0.147864282,0.151538804,0.182498172,0.180017903,0.15292345,0.153258815,0.162182763,0.199069589,0.235436216,0.156725347,0.195047244,0.352166772,0.247691602,0.29640457,0.293967903,0.280152649,0.221915469,0.289522022,0.159346759,0.25366044,0.126968205,0.169155002,0.17674014,0.364735603,0.293421865,0.136505976,0.146160737,0.118033916,0.134668991,0.121987425,0.152988702
t116,0.191937208,0.180188388,0.440514088,0.423492461,0.517298222,0.239279464,0.349371642,0.199478537,0.308677137,0.103271835,0.308470696,0.110253282,0.124709085,0.210131675,0.259383023,0.981863141,0.636073232,0.786378801,0.413136035,0.188053682,0.154148445,0.52960676,0.647942483,0.559410632,0.37419787,0.843214691,0.365349531,0.43007341,0.527972221,0.674485803,0.737189293,0.490672588,0.242798775,0.212078735,0.264217615,0.229975805,0.452090472,0.413517594,0.60960269,0.402251005,0.486429453,0.730821311,0.192627341,0.250709385,0.136963755,0.164451629,0.167281851,0.306008399,0.445908576,0.294375539,0.364030004,0.144313812,0.195490897,0.243263885,0.368959844,0.12416447,0.339084417,0.308470696,0.15310289,0.395174235,0.12904489,0.187858969,0.246656731,0.150498658,0.178324342,0.289563447,0.214202628,0.088226825,0.160909489,0.087262936,0.169397995,0.150238752,0.216025472,0.174665868,0.21706751,0.308677137,0.210478947,0.235173762,1.174605489,0.225923315,0.167607546,0.220446542,0.331949085,0.167841941,0.308055639,0.229885995,0.156334609,0.14970459,0.14408201,0.144091055,0.135054111,0.148591906,0.145863742,0.148926094,0.149123967,0.146851972,0.152186394,0.182063028,0.179565966,0.153664097,0.153192803,0.16426374,0.199363992,0.234592721,0.159150675,0.19283174,0.351681173,0.245228112,0.285662502,0.289332122,0.274163693,0.228593573,0.282427341,0.159265533,0.240185902,0.129280522,0.176362336,0.174664527,0.390302211,0.273508668,0.137496486,0.148677588,0.118957959,0.138820902,0.124110498,0.158545285
t117,0.188393846,0.179497734,0.430300057,0.425955981,0.509331703,0.238294557,0.372773021,0.199901149,0.309211314,0.103553645,0.309218347,0.108577542,0.121592753,0.208085701,0.257401854,1.006602645,0.633608103,0.781008482,0.410157979,0.186154678,0.149167374,0.531334102,0.588938534,0.563721895,0.366717935,0.819595695,0.359242797,0.432093233,0.537210643,0.665452063,0.746484101,0.497171223,0.243919909,0.210471734,0.262374759,0.227095798,0.455843508,0.416989237,0.615241945,0.39901197,0.486913174,0.725900769,0.197908387,0.247117236,0.133143574,0.165397257,0.165924087,0.311369956,0.449259877,0.295038909,0.368330717,0.143943086,0.194105282,0.253002286,0.365751505,0.123428866,0.340285331,0.309218347,0.152231336,0.387994617,0.128758579,0.184213921,0.248806342,0.148510918,0.174188986,0.28223139,0.205479831,0.088851668,0.159661874,0.090235181,0.169677302,0.148445949,0.209824413,0.169986725,0.20878157,0.309211314,0.220878229,0.234706894,1.188228607,0.223957077,0.168858513,0.221329734,0.329144061,0.168633983,0.30420503,0.233149543,0.15680398,0.149341792,0.143854573,0.145719722,0.135278627,0.148164406,0.146132231,0.14790076,0.148946285,0.145842537,0.152835101,0.181628406,0.17911455,0.154406279,0.153126806,0.166356608,0.199658617,0.233750939,0.161592245,0.190629065,0.35119614,0.242779449,0.275183558,0.284745842,0.268258601,0.235385224,0.275448829,0.159184322,0.22714518,0.131608278,0.183823645,0.168119237,0.399181962,0.261100858,0.139118195,0.153521881,0.11588008,0.144657552,0.124820679,0.158606291
t118,0.18755655,0.179360479,0.421778113,0.433603585,0.493524909,0.237312049,0.397396833,0.200324252,0.30716458,0.103835717,0.309760153,0.10631045,0.117210023,0.203687519,0.253716528,1.008054972,0.632296145,0.770319045,0.407401949,0.184350893,0.148811817,0.530376315,0.535387516,0.567697763,0.355936766,0.784000814,0.35352537,0.434121192,0.546524942,0.661233425,0.704244614,0.506478071,0.245044202,0.20878914,0.261028022,0.224542901,0.469455928,0.423527569,0.608501554,0.402812064,0.498353928,0.684845626,0.203263104,0.239822969,0.13633579,0.167074412,0.163498133,0.316797465,0.454178095,0.296416879,0.372033209,0.143351376,0.194376066,0.258396477,0.35885185,0.122417018,0.34205845,0.309760153,0.151356995,0.377673596,0.128542632,0.181991637,0.251166672,0.145759508,0.169133931,0.27529338,0.19848305,0.089948401,0.157836035,0.094387539,0.169595614,0.146454766,0.202818811,0.167267129,0.200327307,0.30716458,0.231558353,0.234240562,1.202066064,0.222000554,0.170113683,0.222214848,0.3263565,0.169465914,0.300388038,0.23643975,0.157273963,0.148979306,0.143627331,0.147355884,0.135503277,0.147737443,0.146400943,0.146878362,0.148768678,0.144835904,0.153485,0.18119432,0.178663701,0.155149996,0.153060809,0.168461397,0.199953437,0.232910931,0.164050221,0.188439086,0.350711584,0.240345418,0.264958143,0.28020826,0.262435466,0.242293462,0.268583685,0.159103081,0.214517549,0.13395153,0.191561237,0.162176117,0.376088917,0.248591527,0.141479343,0.159171671,0.113026552,0.144772038,0.124411203,0.154359475
t119,0.186721087,0.179223254,0.413400054,0.441369414,0.478174359,0.236331925,0.423341334,0.200398356,0.305127442,0.104121394,0.310302645,0.104058482,0.112882465,0.199338764,0.250063926,1.009509921,0.630987048,0.759797692,0.404661417,0.182555676,0.148456633,0.529420078,0.517294407,0.571701765,0.345400989,0.750184119,0.348164707,0.436157316,0.555339158,0.667544603,0.65176332,0.516725659,0.246171549,0.206931487,0.260760367,0.222444445,0.483434319,0.430153042,0.601837337,0.406642169,0.510045171,0.646312058,0.20864512,0.232657731,0.139557093,0.168759227,0.161088154,0.322292268,0.459144026,0.29779923,0.375765055,0.142760664,0.194646999,0.263861865,0.352053136,0.121408097,0.343838543,0.310302645,0.150484771,0.367572665,0.128326818,0.179782405,0.253540605,0.143029109,0.164147109,0.268467486,0.191611424,0.091048785,0.156019315,0.09859243,0.169513971,0.144474551,0.195937932,0.164567426,0.1920546,0.305127442,0.242530927,0.233371764,1.216123104,0.220053598,0.171373174,0.223102003,0.322784513,0.170299724,0.295915097,0.239451244,0.157744557,0.148617223,0.143400207,0.148999512,0.135728091,0.147310957,0.14666982,0.145858854,0.148591176,0.143832132,0.154136062,0.180760682,0.178213373,0.155895218,0.152994826,0.170578286,0.200248525,0.232072651,0.166524768,0.186261669,0.350227565,0.237925947,0.254977196,0.27571854,0.256692678,0.249321222,0.261829138,0.159021884,0.202283829,0.136310503,0.199522302,0.164327443,0.353297144,0.23593922,0.144056037,0.164574519,0.113225348,0.138338074,0.12306051,0.151025757
t120,0.185887471,0.179086089,0.402638763,0.44740057,0.464937538,0.23535423,0.450715899,0.194624469,0.302952886,0.104426101,0.310065091,0.101821445,0.108609065,0.195038602,0.24644354,1.010967493,0.629991889,0.751414001,0.402271122,0.180769026,0.148101747,0.528644502,0.502130091,0.57573396,0.33510226,0.718015254,0.342865914,0.427039385,0.548800945,0.6793437,0.596916378,0.527612627,0.24891153,0.204991162,0.260492891,0.220357046,0.497793823,0.436867476,0.595248103,0.410502493,0.521995068,0.610074461,0.203867465,0.225618169,0.142807946,0.170451775,0.158693954,0.324741542,0.463426024,0.298547536,0.377750486,0.142347559,0.194521442,0.268813223,0.346283138,0.12044806,0.344388932,0.310065091,0.149367943,0.35966146,0.128112391,0.177578822,0.255144089,0.140503123,0.15986605,0.263542473,0.185189098,0.092232384,0.154206112,0.102381043,0.170509845,0.142696619,0.1889323,0.161885679,0.184319645,0.302952886,0.255082637,0.231102377,1.222299337,0.218116224,0.172104433,0.223991126,0.316472828,0.171135426,0.289112687,0.241410121,0.158215761,0.148255467,0.143173218,0.15065068,0.135953009,0.146885023,0.14693889,0.144842237,0.148413748,0.142831177,0.1547883,0.180327564,0.177763611,0.156641975,0.152928889,0.172707349,0.200543806,0.23123613,0.169016048,0.184096724,0.339456975,0.234771669,0.262596875,0.280191362,0.258229524,0.253007025,0.265368432,0.158335671,0.193283528,0.135084972,0.20397532,0.166491449,0.324230999,0.225389957,0.143889397,0.169647694,0.117271654,0.132992506,0.118542366,0.150101885
